review_text,label
bayar pajak jadi lebih mudah tanpa harus datang langsung ke samsat apalagi untuk orang yang kseharianya disibukan pekerjaan terima kasih,Positif
terima kasih signal aplikasi ini sangat membantu nex bayar di sini lagi saja lebih praktis,Positif
pelacakan enggak jelas,Netral
mempermudah untuk yang sibuk kerja,Netral
sangat membantu,Positif
sangat recomended nilai dari andai bisa dikirim ke alamat lain mungkin akan lebih memudahkan para perantau thanks,Netral
terima kasih sekan lama nya menunggu baru sampai stnk saya tks,Positif
sangat membantu enggak perlu lagi datang jauh ke samsat enggak perlu ijin kerja tinggal dari aplikasi signal langsung joss,Positif
samgat membantu kalo bisa layanan ganti plat juga,Positif
bayar pajak lewat apk sejak ngerasai kemudahannya jadi terus berlanjut terima kasih samsat mengerti kesibukan warganya,Positif
alhamdulillah dengan jamannya digital ini semua di buat mudah perpanjang stnk tanpa datang ke samsat hanya dengan gadget kita bisa bayar dimana saja terima kasih,Positif
memudahkan wajib pajak bayar pajak tepat waktu,Netral
prosesnya penerbitan dan pengirimannya masih lama bulan lebih,Netral
ok,Netral
sangat membantu dan mempermudah proses pembayaran pajak motor kita,Positif
aplikasi sangat memudahkan kita untuk bayar pajak tapi pengiriman nya lama dari samsat ciledug ke rumah enggak sampai kamu tapi kirimnya hari an bayar tanggal baru saya terima tanggal,Netral
mantap,Positif
pengiriman lumayan lama,Netral
setelah dicoba sesai prosedur benar terkirim diterima bukti aslinya,Netral
bisa digunakan dengan baik tapi kadang error,Negatif
sangat membantu buat para pekerja yang sibuk,Positif
nice mudah dan hemat,Positif
mempermudah,Netral
sangat membantu tidak perlu jauh jauh bayar ke samsat,Positif
good job,Netral
mantap,Positif
stnk belum sampai ke rumah tapi status sudah selesai,Netral
lain kali tolong untuk dipercepat pengirimannya masa iya cuma perpanjang stnk makan waktu sampai hari tolong ditingkatkan lagi pelayanannya,Netral
keren semakin mudah pembayaran pajak motor tahun lalu coba bayar online tapi ambil bukti pajak di samsat tahun ini coba kirim kerumah efisiensi waktu banget,Positif
prosesnya cepat luar biasa,Positif
pakai nyq masih belum saya terima sampai sekarang status dari pos hampir minggu hanya pro collencting,Netral
sangat membantu,Positif
bagus,Positif
cepat enggak perlu repot cukup dirumah saja terima kasih,Positif
pengiriman lama mingguan tidak sesai dengan ketentuan peraturan yang ada di signal,Netral
sangat membantu masyarakat,Positif
bagus cepat enggak ribet,Negatif
praktis cepat,Positif
mantap,Positif
bagus sangat membantu bagi saya,Positif
sangat membantu untuk kita yang enggak sempat datang ke samsat bikin satu hari langsung jadi pengesahan nya tinggal menunggu datang stnk nya sampai ke rumah,Positif
memudahkan segala urusan dan lebih mempercepat tanpa harus antri membayar pajak,Netral
aplikasi sudah oke tapi lumayan lama sampai hari stnk baru dikirim,Netral
praktis dan efesien keren,Positif
bagus pol satset,Positif
very good,Netral
bagus sangattr membantu,Positif
sangat membantu,Positif
memuaskan terima kasih,Positif
paket datangnya sekitar mingguan dan ngaret,Netral
simpel jadi gaperlu antri lagi gaperlu keluar rumah,Netral
oke mantap untuk pembayaran stnk online lebih mudah lebih praktis,Positif
perlu ditingkatkan lagi pelayanannya,Netral
mantuil bayar pajak enggak perlu antri lagi bisa santai di rumah sambil nonvi bisa bayar pajak kendaraan saran kalo bisa sekalian ganti plat juga tanpa ribet,Negatif
mantap aplikasinya mempermudah,Positif
aplikasinya sangat_sangat membantu sekal,Positif
cepat sampai hari langsung di antar mantap,Positif
alhamdulillah sudah di terima terima kasih,Positif
susah mau bayar pajak online mesti ke samsat dulu,Negatif
kenapa enggak bisa validasi,Negatif
sangat membantu,Positif
lumayan,Netral
harusnya untuk pembelian motor second juga difasilitasi bukan dipersulit untuk pembayaran pajaknya di aplikasi ini terima kasih,Positif
mempermudah pembayaran pajak tapi pengiriman lama banget,Netral
ok gaperlu jauh pergi ke samsat untuk bayar pajak,Netral
manta,Netral
sangat membantu sekal,Positif
ok,Netral
ok,Netral
mantaplah,Netral
ok banget,Netral
terima kasih dokumen sudah diterima walau menurut saya pemrosesan di samsat terlalu lama sehingga melampaui tanggal jatuh tempo stnk,Positif
kenapa sekarang parkir langganan di total padahal tahun kemarin tidak,Netral
bagus,Positif
masukan mohon ketika input alamat ke bagian pos di cek kembali karena stnk saya sempat nasar jauh karena bagian pos info tidak ada kelurahan kecamatan di alamat nya dan juga perlu penyempurnaan pada bagian chat customer service nya supaya ketika keluar chattroomnya kita masuk lagi tidak perlu ulangi dari awal laporan nya karena waktu saya lapor ke chat respons juga agak lama terima kasih,Positif
cepat dan mudah,Positif
bagus,Positif
mantap,Positif
mudah dan tidak ribet dan langsung di kirim ke alamat kita,Negatif
sangat membantu dan proses cepat,Positif
aplikasi sangat membantu untuk yang merantau jauh jadi enggak perlu pulang untuk pajak cukup dengan aplikasi ini,Positif
lebih percepat lagi pengirimannya,Netral
sangat trbantu,Netral
ringkas dan cepat pertanyaannya apakah diperlukan lagi fisik dari pajak stnk apakah tanda bukti elektrik ini sah apabila sudah dilakukan pembayaran,Positif
sangat membantu,Positif
sangat terbantu terima kasih,Positif
bintang dulu karena proses pengiriman lama di kolektif,Netral
lumayan,Netral
lebih simpel enggak perlu datang pengiriman cepat,Positif
mantap memudahkan sekal,Positif
maantaap sangat membantu dan mudah penggunanya,Positif
kenapa kode otp nya tidak di kirim kan lagi sedang kan dalam hari max kali,Netral
enggak pakai ribet enggak pakai antri luarr biasa aplikasi signal ini sangat memuaskan enggak bikin was was pokoknya puass,Negatif
amazing,Netral
pengiriman stnk cukup lama,Netral
percuma nih aplikasi mau bayar pajak atas nama sendiri muncul tidak terdaftar harus ke samsat percuma ada spk signal tidak membantu,Netral
ok,Netral
mantap proses cepat,Positif
sangat membantu dan bisa dilakukan dari rumah,Positif
cukup baik mudah pembayaran lewat aplikasi signal cuma bukti pengesahan nya meminta dikirim ke alamat rumah dan sudah menambah biasanya kirim tapi tidak ada datang sudah lebih bulan sejak pembayaran,Positif
server jelek koneksi jadi sering terputus,Negatif
tolong pemerintah di tindak lanjuti dengan aplikasi yang di buat tidak bisa di gunakan,Negatif
sangat membantu,Positif
sangat mempermudah masyarakat saat membayar pajak kendaraannya yang memiliki kesibukan kerja ataupun usaha yang tidak bisa di tinggalkan sekarang bisa online dan berkas bisa di antar langsung ke rumah pemilik kendaraan,Negatif
mudah dan cepat,Positif
sesai tanggal mati nya pajak,Netral
sangat membantu untuk yang tidak punya waktu mudah dan enggak ribet cepat lagi,Negatif
mempermudah perpanjangan stnk tahunan,Netral
aplikasi sangat membantu dan sangat mudah untuk bayar pajak hanya saja perlu tambahan jika kita mau samsat motor bekas dan bukan atas nama kita sendiri supaya bisa taat pajak,Positif
mantap praktis,Positif
lambat,Negatif
pengiriman via pos sangat buruk mending di ganti jnt masa alamat di aplikasi ini sudah benar di pos salah besar,Negatif
good job,Netral
mantap,Positif
sangat mudah dan amanah jika bayar pajak bisa lewat online,Positif
sangat membantu tanpa harus ke samsat saran saya pakai jasa pos reguler saja saya pakai ekspres malah mingguan baru di kirim saya tanya ke kurir posnya menunggu banyak dulu apa dari samsat nya baru di kirim ke pos nya,Positif
aplikasi yang memudahkan masyarakat untuk taat pajak semoga kedepan nya bisa improve untuk penggantian plat bisa melalui signal ini amin,Netral
oke,Netral
sudah bagus mohon ditingkatkan lagi pelayanan nya pengiriman cepat terima kasih,Positif
proses cepat hari sudah dikirim kerumah tanpa harus antri,Positif
aplikasi yang baik ada mines di pengiriman berkas saja,Netral
sangat membantu sekal ngurangi antrian juga,Positif
pengiriman agak lama selbih nya ok,Netral
lama setengah bulan baru nympe kalo bisa lebih di persingkat lagi pembuatan dan pengiriman ya,Netral
membantu untuk orang indonesia yang malas keluar rumah semoga kedepan nya ada pilihan kurir yang lebih cepat,Positif
mantap,Positif
mantap,Positif
sangat membantu sekal terima kasih,Positif
cukup baik pelayanan lumayan cepat juga semoga lebih cepat lagi,Positif
praktis enggak perlu mantri mamtaapp,Positif
amanah dan mudah,Positif
sangat memudahkan sekal,Netral
luar biasa proses cepat sampai ketujuan terima kasih,Positif
bagus cepat,Positif
berkali² di mintain kode otp nya enggak ada di kirim²,Netral
lama sekal prosesnya bulan lebih ya ampun,Netral
bagus,Positif
ok,Netral
simpel kalo posisi enggak sempat ke samsat,Netral
ok mantu gan sangat membantu,Positif
mungkin salah satunye aplikasi yang mudah dan cepat dari pemerintah,Positif
terima kasih atas pelayanan,Positif
pas saya mau bayar memilih metode pembayaran enggak bisa memilih indomaret muter alfamart muter baca sama di perbaiki lagi ini kalau sampai bisa sangat membatu,Negatif
enggak bisa bayar kodenya,Negatif
bagus banget gsah kesamsat lagi,Positif
sering ada tilangan tapi giliran mau bayar pajak di persulit tahun kemarin bisa tapi kenapa sekarang mau bayar malah butuh validasi dari samsat apa apaan,Netral
sudah ke kali bayar via signal tapi untuk yang ke kali nya kenapa status pengirman enggak berubah dari tanggal sampai sekarang tanggal belum sampai juga status masih pra collecting entar kalo bawa motor kena ada razia polisi bagaimana,Netral
alhamdulillah sangat membantu sekal terima kasih polri,Positif
sangat memudahkan dalam pembayaran pajak,Netral
kok verifikasi nya enggak dikirim² sih,Netral
joss poe mempermudah,Netral
mantap proses cepat enggak ribet hari stnk sampai di lokasi good,Negatif
sangat membantu sekal terima kasih signal,Positif
untuk yang sibuk dengan urusan yang tidak bisa ditinggalkan melalui aplikasi signal inilah solusinya terima kasih signal mantap,Negatif
produk mantap dan berkualitas tidak usah datang ke samsat lagi untuk memperpanjang stnk joss pokoknya,Positif
masih perlu pengembangan,Netral
manta nih enggak perlu repot ke samsat mantabss,Netral
kalo buat aplikasi yang berguna dikit bagi masyarakat yang mau bayar lewat online ini aplikasi anggarannya pasti gede kalo memang pembaruan sistem cepat dibenahi bukannya dipersulit ketika mau bayar merugikan banget bagi pengguna yang sudah daftar tapi gagal waktu pembayaran,Negatif
bayar tanggal stnk sampai tanggal padahal pakai pos express,Netral
jadi mudah bayar pajak tanpa antri bisa di kirim juga ke rumah cuma saran kenapa enggak di gabung sama aplikasi pemerintah yang lain ya kayak digital korlantas begitu,Positif
mantap,Positif
bayar pajak kendaraan lebih praktis enggak perlu antri kekurangannya banyak biaya adminnya sampai rp ribu,Positif
enggak guna lagi lagi harus nama sendiri kendaraan nya enggak bisa cek atau lihat saja perkiraan biaya,Negatif
ok,Netral
duduk di kursi rumah buka app signal bayar pajak selesai proses cepat sejauh ini app pemerintah yang terbaik ya ini,Positif
buruk masa gagal mulu daftar,Negatif
proses dan pengiriman mantap lebih di tingkatkan lagi baik dalam aplikasi maupun pelayanan nya,Positif
,Netral
sangat membantu tanpa ribet,Negatif
mantap,Positif
ok,Netral
proses cepat simple dan terpercaya,Positif
pembayaran lebih mudah dan pengiriman stnk nya cepat banget mantap terima kasih,Positif
aplikasi sangat mudah,Positif
mantap,Positif
kapan dokumen akan di kirim ke alamat penerima sudah bulan belum sampai juga,Netral
praktis dan tepat,Positif
ok hemat waktu biaya,Netral
pengiriman tidak ada pilihan lain lebih murah dan cepat bayar langsung daripada pakai aplikasi,Positif
puass,Netral
mantap lah enggak usah repot samsat ataupun ke biro jodoh eh biro jasa deng kalau mau bayar pajak kendaraan saran saya sih balik nama juga harus bisa karena lebih enak praktis tinggal tunggu di rumah duduk manis,Positif
terima kasih,Positif
jelek aplikasi nya eror mulu sangat enggak jelas,Negatif
ini bagaimana sih sesibuk apa servernya tinggal transaksi saja lading lama amat enggak keluar,Netral
sangat memudahkan untuk pembayaran pajak,Netral
memudahkan membayar pajak kendaraan dan cepat hari langsung sampai pengiriman terima kasih pos indonesia,Positif
alhamdulillah signal samsat memudahkan cara bayar pajak online tidka perlu repot ke datang samsat,Positif
puass proses mudah hari stnk sudah diterima lanjutkan,Positif
aplikasi harus di lengkapi lagi untuk pembayaran pajak kendaraan bukan atas nama pribadi jadi bisa mempermudah masyarakat membayar pajak kendaraan atas nama orang lain,Netral
luar biasa terima kasih,Positif
permudah perpanjangan stnk enggak usah mengantri mudah pembayarannya hanya selesai hari,Positif
keren,Positif
sangat membantu,Positif
mentok pas di pembayaran dan di pengiriman ke rumah,Netral
daftar malah bengong waktu klik lanjutan error hadeuhh,Negatif
sangat membantu,Positif
sangat membantu buat byar pajak tapi kalo bisa dipercepat pengirimnya dan di perbaiki sistimnya kadang susah masuk aplikasinya,Negatif
prosesnya sangat lama harus bikin pengaduan di email setelah hari baru di proses,Netral
surat pajak kendaraan sudah saya terima,Netral
praktis dan jadi no calo²,Positif
ok,Netral
sangat membantu sekal terima kasih,Positif
aplikasi bosok pembayaran lemotnya meminta ampun ini mau di bayar gasi pajaknya,Netral
sangat membantu sekal,Positif
aturan ambil stnk sekarang agak sulit ya enggak bisa ambil di kantor cabang tadi saya langsung ditolak petugas samsat cabang karena bayar pakai aplikasi signal dan petugasnya bilang aturan sejak januari bayar di signal ambilnya di kantor pusat makin susah saja kecewa banget,Negatif
kalau bisa jangan transaksi malam,Netral
mantap banget,Positif
joss jadi enggak usah antri lagi langsung dikirim tinggal ngopi saja sambil menunggu,Netral
mantap semoga aplikasi signal makin bagus dan semakin berkembang,Positif
ini aplikasi apa tidak bisa digunakan atau bagaimana ya sudah saya istal lanjut proses registrasi tapi cuma sampai masukan kode otp namun tidak ada pemberian kode otp baik dari via wa maupun sms,Negatif
terbaik signal,Netral
mantraap,Netral
sangat memudahkan semoga ke depan plat mobil juga bisa by online saja,Netral
sudah bayar ongkir dikirim ke rumah tapi disuruh ambil ke samsat atau print sendiri mantap korupsi terus biaya ongkir pos,Positif
lumayan,Netral
lebih gampang pengurusannya,Netral
dari kemarin enggak bisa melakukan pengesahan tahun kemarin bisa tahun ini malah enggak bisa padahal sudah jatuh tempo hedeh,Negatif
tidak mempermudah,Netral
top markotop,Positif
pengirimannya sebulan semoga kedepannya bisa ditingkatkan,Netral
ok,Netral
sangat membantu dan memangkas waktu tidak perlu ke samsat stnk meluncur kerumah,Positif
mantap,Positif
cepat prosesnya hari sudah sampai alamat,Positif
proses sangat cepat,Positif
jangan di download aplikasi dicoba kali verifikasi tidak bisa login,Negatif
pelayanan bagus tidak ribet hanya saja harus di push terus biar tidak lama kirim dokumen stnk nya,Negatif
jadi mudah untuk pembayaran pajak tidak perlu lagibdatang ke samsat,Positif
