review_text,label,label_encoded
hybrid,Netral,1
pelayanan lama,Netral,1
waktu biasa,Netral,1
yang enggak ribet jadi tidak datang ke indonesia mantap,Negatif,0
enggak usah repot repot ke poldan tinggal lewat aplikasi bayar nanti diantar kermh deh cocok banget buat pekerja yang super sibuk hihi prosesnya cepat kok nih aplikasi sudah lama saya pakai nih aplikasi baru sempat ulasan saja hihi,Positif,2
terima kasih banyak sangat mudah dan cepat,Positif,2
hawaii,Netral,1
simpel makin maju dengan adanya onlie,Netral,1
sangat membantu sekal proses mudah dan cepat sekal mantap,Positif,2
bayar hanya saja susah juga bisa online sekarang kenapa tak validasi pendaftaran ktp dan lain nya aneh kalau kalau balik ke kanan,Negatif,0
assalamualaikum pak admin mohon solusi saya bayar kali buat pajak motor bagaimana cara refund pertama transfer lewat kode signal namun spk signal eror tidak bisa lanjut padahal terlanjur bayar lalu saya bayar lagi lewat ofline di mall pelayanan publik karena samsat lagi ada kendala sistem terima kasih,Negatif,0
sangat bagus sekal,Positif,2
cara ambil di kompetisi langsung,Netral,1
email verifikasi enggak masuk masuk bagaimana mau verifikasi,Netral,1
sangat membantu,Positif,2
mantap layanan nya begini dong biar orang taat pajak tanpa riweh wara wiri bisa di mana saja terimakadih signal saya puas banget,Positif,2
dari tanggal januari sampai sekarang tanggal belum beres masih proses mulu selelet ini kah katanya wajib pajak giliran soal pajak gercep tapi dapat pelayanan seperti ini,Negatif,0
sangat membantu,Positif,2
layanannya mantap,Positif,2
ok 2,Netral,1
verifikasi sah permintaan tolong ampun gagal terus,Negatif,0
sangat membantu sekal sudah beberapa kali saya menggunakan aplikasi ini good job,Positif,2
enggak ribet dua hari sudah sampai rumah,Negatif,0
merakyat tapi buntu nya proses penerbitan berhasil menjadi uang yang sekian lama,Netral,1
sebaiknya proses pengiriman agar lebih setelah melakukan pembayaran,Netral,1
saya sudah minggu mencoba namun selalu gagal tidak bisa melakukan pengesahan mohon di bantu perbaikan sistem nya,Negatif,0
wilayah maluku utara tidak bisa kenapa,Negatif,0
sangat membantu cepat aman dan mudah,Positif,2
lebih mudah cuma aga lama saja sampai nya walaupun pakai jasa ekspres,Positif,2
mempermudah perpanjang stnk tanpa perlu datang jauh jauh dan mesti antri ke samsat soalnya ktpnya masih jakarta sementara rumahnya di bekasi kabupaten perbatasan jonggol,Netral,1
good,Netral,1
gampang enggak perlu ke agent dan dia bayar nya dengan agent mobilet jarang lupa harus bayar mbangking baca tidak bisa jadi bayar nya lewat shopee,Negatif,0
kedepannya untuk tahunan bisa online out market hanya tanpa harus antri out 1 n namun ada pungli juga untuk bisa sharing,Netral,1
yang kesekian kalinya bayar pajak pakai signal praktis bayar pajak kendaraan dari rumah mudah kedepannya bisa untuk pajak ganti plat nomor biar lebih praktis tidak menyita waktu,Positif,2
aplikasi lainnya ini sudah hari kenal transaksi pajak enggak kan mulu kalian ketahui pembayaran tolong dicek lagi ini yaitu,Negatif,0
mudah transaksinya setelah pengesahan masih perlu ke samsat atau enggak kalau saya baca² dari berbagai sumber enggak perlu datang ke samsat benar enggak ya,Positif,2
baik dan cepat,Positif,2
eror terus aplikasinya malesin,Netral,1
bagus sangat efektif,Positif,2
proses pembayaran cepat selesai tapi proses pengiriman dokumen terlalu lambat,Negatif,0
awal akan tapi akhir ini daftar yang gagal mulu kalbar karena tidak bayar bayar di gara di gara kalsel yang memang tidak bisa,Negatif,0
enggak dapat stiker sampel pengesahan pajak tahunannya,Netral,1
belum verifikasi gambar tidak ada ktp,Netral,1
kecewa dapat kode pembayaran mau dibayar kan eror saat menghubungi cs selalu dibilang proses pemeliharaan sistem mulu dan tidak diberitahu sampai kapan sudah berkala masih saja sama tidak bisa dibayarkan,Negatif,0
terima kasih untuk mereka saja tidak ribet tanpa syarat ktp nya aktif bersama stnk maupun saat membayar nya kantor samsat sangat menunjang dengan membayar pajak syariah,Negatif,0
tenang dan tidak nyaman,Negatif,0
oke,Netral,1
set set set bayar pajak bisa tf lembar pengesahan sampai di rumah,Netral,1
sudah beberapa kali ambil kontrak tersebut bisa tetap melanjutkan transaksi di tokopedia,Negatif,0
sangat membatu pengiriman juga cepat mending bayar via aplikasi ini daripada datang langsung ke samsat yang pelayananya belum tentu ramah dan dipersulit persyaratan ini itu,Positif,2
pengiriman sudah sangat lambat tetapi itupun terlambat ongkir dan jaraknya pun lumayan terjangkau,Negatif,0
untuk memilih yang rumahnya bisa dari biasanya tinggal dduk sementara di rumah langsung jadi,Netral,1
penjelasan transaksi kurang lengkap,Netral,1
bagus sangat membantu kami dalam pembayaran pajak,Positif,2
mau login saja lading terus mau tambah nomor kendara enggak bisa bisa katanya jaringan internet enggak ada padahal wifi sudah yang kencang pakai paket data tetap enggak bisa juga,Negatif,0
manta enggak perlu antri jauh jauh ke samsat tinggal klik klik bayar cuma memang prosesnya agak lama,Netral,1
good,Netral,1
overal aplikasinya sudah lumayan bagus untuk kemudahan untuk proses pendaftaran akun sampai registrasi kendaraan tampilan yang tepat sekali untuk dibuka dan update prosesnya ketika pembayaran pajak namun aplikasi ini masih terdapat beberapa kekurangan yaitu masih sering terjadi bug dimana ketika proses pembayaran apabila keluar aplikasi tertutup belum bisa masuk kembali ke pilihan pembayaran untuk membayar tagihan termasuk call ceter tarif yang tidak baik,Negatif,0
kaka,Netral,1
sudah bagus akan lebih mantap lagi kalau bisa sekalian pajak tahunan,Positif,2
gagal bayar pajak,Netral,1
masih tidak kenal sangat karena tidak sekolah [UNK] tahun jadi baru dikirim ke sekolah terima kasih pak samsat jambar,Negatif,0
sangat membantu,Positif,2
terima kasih disini sekarang bayar ku jadi enggak bayar ribet,Negatif,0
kita coba gagal ambil data kendaraan lebih maju begini aplikasinya sudah tidak berguna,Negatif,0
sudah aku ganti ya min jadi bintang banyak soalnya sudah bisa sign up dan sudah bisa bayar pajak kendaraan dengan mudah cuma kureng di pengiriman yang luama pol padahal deh pakai yang express semoga lebih di tingkatkan lagi kedepannya semangat,Positif,2
sudah minggu dokumen belum diterima di proses tertera selesai perlu ditingkatkan lagi proses pelayanan digitalnya,Netral,1
sangat membantu kaum mager,Positif,2
saya akan bintang soalnya pas daftar kok no list yang jamang bahala kami belum mau hubungan live chat petugas tidak ada dit mulu jawabannya sama itu live chat kalo petugasnya baru ada sisa tenaga sama robot enggak bakal ketemu cara keluarnya,Netral,1
120 full,Netral,1
1 kali nya di perjalanan tapi yang akhirnya baru belum terdaftar di database,Netral,1
sangat membantu saya yang sibuk kerja,Positif,2
untuk edit email bagaimana ya soalnya barusan salah masukan alamat email terima kasih,Positif,2
proses cepat enggak perlu ribet antri mantap,Negatif,0
waduh kenapa ini min kok enggak bisa bayar pajak sekarang lewat sini padahal tahun bisa bayar pajak di sini kenapa ya,Negatif,0
puas dengan pelayanan nya tidak pakai ribet dan tidak pakai lama hari stnk sudah di antera kurir ke rumah,Negatif,0
sudah jelas anggota daftar terancam gagal terus,Negatif,0
sangat membantu dan puas,Positif,2
[UNK],Netral,1
gagal sia 2008 daftar sepihak ktp tidak sesai,Negatif,0
alhamdulillah sudah di terima mudah proses daan cepat di terima,Positif,2
2000,Netral,1
perlu terlalu teliti,Netral,1
layanan cukup bagus dan tidak memadai,Negatif,0
mudah dan cepat,Positif,2
sangat puas,Netral,1
sangat membantu,Positif,2
enggak jelas daftar data enggak sesai di buat,Netral,1
tapi baik tahun ini saya pakai aplikasi ini kemarin kemarin tidak pakai tapi cuma kata sandi dia meminta bantuan tapi nanti enggak bisa aplikasinya lagi eror apa bagaimana ya,Negatif,0
mantap cepat memudahkan,Positif,2
kapan akunya berubah dan profilenya tidak pernah dia mencoba setiap tahun,Negatif,0
mau bayar force closed terus enggak keluar kodenya alias ulamg terus,Netral,1
alhamdulillah masih kebur untuk bayar pajak sept dengan program terakhir tinggal ambil ke samsat nuhun signal,Positif,2
sudah terkenal dulu lama enggak sekarang stuck kan emailnya enggak sekarang kerja recording jwbn masih susah buat komunikasi,Negatif,0
enggak bisa buka tentu nanti dokumen ke rumah tidak tersedia kan tetap ambil sendiri intuk antk fisikny kalau bisa ya bik tau akan tapi knpaa sudah bisa sampai beberapa kali gagal sip lah tapi aku kasih bintang lagi,Negatif,0
yang mempermudah kunjungan yang susah libur cuma karena jakarta tidak butuh waktu setahun sebelum pembayaran penerbitan pengesahan sebelum pengiriman stnk kerumah kita,Negatif,0
dengan adanya app signal sangat membantu kami tidak perlu repot datang ke kantor samsat pelayanan yang sangat baik mohon tingkatkan pelayanan ini agar bisa melayani pergantian kaleng plat nomor kendaraan,Positif,2
app ini sangat membantu mudah di gunakan dan dapat di selesaikan dari rumah dari mulai pengisian data sampai pembayaran lalu di kirim kerumah stnk nya terima kasih,Positif,2
mantap bayar pajak kendaraan tapa ribet dan calo,Negatif,0
tahun 2016 mencoba aman tapi musim ini mau pengesahan stnk malah gagal bayar karna suruh verifikasi yg jadi di profil sudah verify semua tolong dong secepatnya di perbaiki ini giliran duit baru loh masa bayar apa saja di persulit giliran telat denda kan negeri,Negatif,0
tetapi banget tapi tadinya tak mengira enggak sudah jadi di alfa hardware indomaret ternyata tidak menyetujui metode pembayaran harus sesuai saat dilakukan,Negatif,0
saat untuk memulai aplikasinya kita begini mau melakukan pembayaran dari tanggal januari belum dibayarkan padahal pajak sampai tanggal januari kalau sudah bayar bagaimana artinya kena denda deh saya berbuat kesalahan dulu,Netral,1
niat baik simple pakai aplikasi apa nama di stnk nya belum paham begitu banyak samsat jadi bisa langsung saat proses menunggu bulan,Negatif,0
sangat memudahkan dalam pembayaran kewajiban pajak,Netral,1
petty selalu gagal,Negatif,0
sangat membantu untuk perantau seperti saya terima kasih,Positif,2
yg banget tapi sekarang ini praktis dan cepat pakai ribet,Negatif,0
manta enggak perlu antri bayar pajak segampang itu,Netral,1
kenapa d pakai e mungkin kabur ke bangking semua enggak bisa terus berkarya,Negatif,0
apk sampah dan hanya satu akun,Negatif,0
kenapa tidak tepat kalau pajak sudah bisa pengesahan,Negatif,0
kanan perlu perbaikan tampilan aplikasi terpotong di kanan kiri agar susah memilih item menu paling depan apalagi menu kembali,Negatif,0
lama lelet,Negatif,0
cuma dikenakan pajak saja karena apk ini tidak pas saja ganti langsung ke samsat samsat menolak lalu bilang sudah melakukan pendaftaran atau sekarang pihak samsat tidak bisa membatalkannya dari aplikasi juga karena bisa dibatalkan,Negatif,0
dan tetap berlangsung sampai selesai ini pun langsung di proses pengantaran barang dan ke rumah terus tingkatkan kemudian,Negatif,0
tidak bisa jadi buat aplikasi juga penting bagi masyarakat,Negatif,0
gagal dada belum jatuh kemudian,Negatif,0
sangat membantu sekal,Positif,2
mantap sangat membatu banget,Positif,2
best aplication,Netral,1
tidak bisa login mau menggunakan kode otp selama kontak tidak masuk atau email telah terdaftar,Negatif,0
sangat membantu dan memudahkan,Positif,2
ok,Netral,1
sudah melakukan pembayaran tapi stnk sampai saat ini belum dikirim juga saya lihat dikomen juga ada yang minggu belum dikirim kacau ya beginilah kinerja samsat di indonesia,Netral,1
terima kasih signal stnk sudah diterima wez apek² pokokee amanah njozz,Positif,2
pengirimannya parah ini dokumen penting yang dulu kamu kan etika sama yaitu ada tanpa mengerti jawabnya sudah jelas kerja dan copy nya no rumah juga berbeda kenapa harus ditaro dirumah orang dan jauh beda dan sangat mengecewakan parah tolong didik lagi kurirnya pos indonesia,Negatif,0
ganti kaleng apakah bisa min tahun depan harus ganti kaleng,Netral,1
pelayanan cepat dan efektif,Positif,2
sangat membantu,Positif,2
sangat membantu,Positif,2
verifikasi saja karena meminta ijin,Negatif,0
hari kerja sudah nympe rumah kab karanganyar jateng,Netral,1
sangat membantu yang sibuk kerja,Positif,2
nice,Netral,1
layanan bagus dokumen cepat diterima,Positif,2
stuck sebagai bagian pembayaran maka tidak bisa dipakai bagaimana saja,Negatif,0
dalam bayar tanda nilai lembar bukti bayar lngsng di terima pas jadi jika kertas tahun ini bisa diterima tanpa diberikan bukti hologram nya,Netral,1
untuk aplikasi nya sih oke mantap jadi saya lebih tenang enggak mesti mencari waktu untuk izin kerja buat perpanjang stnk tapi saya sempat kecewa waktu itu sama pengantaran nya lantaran saya pilih pengiriman yang dokumen express khusus berharap datang lebih cepat tapi kenyataan nya dokumen saya datang nya lebih lama daripada yang dokumen kilat khusus tolong di perbaiki lagi dari segi pengiriman nya terima kasih,Negatif,0
sudah puas bisa e ktp akun terverifikasi juga ada tapi pas tambah database kendaraan kolom buat ada kartu keluarga kok koosoong jadi gagal terus klik mau tambah data kendaraannya bagaimana kalau coba benar enggak konek begitu sedangkan e ktp akun baru terverifikasi,Negatif,0
good,Netral,1
pengiriman stnk lama sekal dari nov sampai des belum sampai dari cimahi ke cimahi,Netral,1
sangat membantu apalagi didaerah yang sering mengantri disamsatnya,Positif,2
sangat memudahkan,Netral,1
aplikasi kedok hehe gede ya seserannya bknnya apa kita nih kerja serabutan enggak punya banyak waktu buat byr pajak belum lagi kerjanya diluar kota mau cuti susah jadi tolonglah dipermudah buat aplikasinya dan pengurusannya jangan kedok doang masih syukur punya nita buat bayar pajak,Negatif,0
pelayanan sangat memuaskan sehingga praktis menjadi simpel sama mandiri,Negatif,0
pendaftaran pengesahan stnk saat pilih nrkb error,Negatif,0
good entertainment,Netral,1
signal wilayah tanah sedang sama daya tidak berfungsi sama sekal sehingga kendaraan jatuh 35 kilometer ini,Netral,1
pelayanan mudah cepat,Positif,2
overal sudah bagus kinerja harus ditingkatkan lebih baik,Positif,2
untuk database oke semua dan namun aplikasi ini ada dan di masalah aku tidak bisa akses ke mybca by rto karena saya uninstall lagi dan akhirnya saya ke lokasi samsat yang seharusnya online membantumu untuk yang diluar daerah dengan cara bayar lagi kirim ke email saya diperbaiki lagi karena tau masa depan depan bisa sih akses dengan baik,Negatif,0
kedua aplikasi tidak bisa login,Negatif,0
gagal dan mencari pengesahan,Negatif,0
itu mencapai tujuan dengan aman,Netral,1
saya punya motor atas nama orang banyak berapa bayar pajak uang ribet ataupun meminta ampun tidak apakah bayar pajak atas nama rakyat yang akan bayar pajak saja di persulit,Negatif,0
proses cepat aman dan mudah,Positif,2
pelayanan kependudukan,Netral,1
baik,Netral,1
bermanfaat dan enggak penghematan tenaga,Negatif,0
pengurusan pembayaran ke lancar sangat bisa dipercaya thanx,Positif,2
praktis tidak perlu ke samsat hari sampai terima kasih,Positif,2
pertama coba lancar dan mudah proses nya,Positif,2
1943,Netral,1
begini nih produk negara daftarkan kendaraan kita sendiri saja error mulu ujung ujungnya tetap ke kantor dengan birokrasi kalian yang ribet itu serius ini pajak buat develop aplikasi beginian,Negatif,0
bagus tapi agak lambat karena jauh kali ya,Negatif,0
alhamdulillah lancar,Positif,2
good sudah sampai,Netral,1
mohon untuk wilayah lampung bisa sih update agar bisa bayar melalui bank sebab di brimo tidak ada wilayah lampung n ongkir di aplikasi signal n toped kenapa beda ya,Netral,1
manta cukup membantu bagi yang sibuk sekal,Positif,2
6 turun dan biaya masih lama bulan lebih,Netral,1
daftar tnkb selalu gagal live chat tidak pernah ada respons adapun respons tidak solutif,Negatif,0
satset on out to job,Negatif,0
